timestamp,episode,use_capital_env,equity,total_profit,total_return_pct,num_trades,win_rate,sharpe,epsilon
2025-08-15T18:38:47.176045,1,1,1507.0052596823743,507.00525968237434,50.70052596823744,61,50.81967213114754,0.11692972418670863,0.997
2025-08-15T18:43:48.963542,1,1,1313.3869545268603,313.38695452686034,31.33869545268604,48,58.333333333333336,0.16346576350178366,0.997
2025-08-15T18:44:18.255903,2,1,1224.260991014108,224.26099101410796,22.426099101410802,48,54.166666666666664,0.10950235236325997,0.994009
2025-08-15T18:44:31.334496,3,1,1154.1036441484155,154.10364414841547,15.410364414841538,49,55.10204081632652,0.07740185300100388,0.991026973
2025-08-15T18:44:46.042573,4,1,1426.251858987708,426.2518589877079,42.6251858987708,46,58.69565217391305,0.2388961270277259,0.988053892081
2025-08-15T18:45:17.652159,5,1,1360.3911505666413,360.3911505666413,36.03911505666413,59,45.76271186440678,0.13211680255554792,0.985089730404757
2025-08-15T18:46:02.307010,6,1,1098.0710678508372,98.07106785083715,9.807106785083718,48,56.25,0.059352080615107904,0.9821344612135428
2025-08-15T18:46:51.336321,7,1,1976.1767624744152,976.1767624744152,97.61767624744154,52,63.46153846153846,0.3498214904025503,0.9791880578299021
2025-08-15T18:47:55.279119,8,1,1155.52595793771,155.52595793771002,15.552595793770996,45,60.0,0.11145908875673669,0.9762504936564125
2025-08-15T18:48:35.424727,9,1,1522.5497460300753,522.5497460300753,52.25497460300752,52,61.53846153846154,0.17272653286376918,0.9733217421754432
2025-08-15T18:49:17.189074,10,1,1142.2426188464558,142.2426188464558,14.224261884645584,46,34.78260869565217,0.06051982724652167,0.9704017769489168
2025-08-15T18:52:14.846822,1,1,1497.6106940514726,497.6106940514726,49.76106940514726,49,46.93877551020408,0.20925385814547223,0.997
2025-08-15T18:52:50.860343,2,1,1182.7507234442733,182.75072344427326,18.275072344427336,45,57.77777777777777,0.1368802863428674,0.994009
2025-08-15T18:53:30.778317,3,1,963.3096975041774,-36.69030249582261,-3.6690302495822613,51,50.98039215686274,-0.018985724525819883,0.991026973
2025-08-15T18:54:17.540833,4,1,1820.3963919797402,820.3963919797402,82.03963919797401,55,58.18181818181818,0.3169971262890758,0.988053892081
2025-08-15T18:54:59.152815,5,1,1965.2199095948451,965.2199095948451,96.5219909594845,51,62.745098039215684,0.38479850384018555,0.985089730404757
2025-08-15T18:55:41.612537,6,1,1144.3930706296132,144.39307062961325,14.439307062961326,48,54.166666666666664,0.07747175312752222,0.9821344612135428
2025-08-15T18:55:57.509533,7,1,1920.7783885786043,920.7783885786043,92.07783885786043,53,60.37735849056604,0.3248305974146591,0.9791880578299021
2025-08-15T18:56:41.439358,8,1,1296.1334518102517,296.1334518102517,29.613345181025164,48,64.58333333333334,0.17153718852464842,0.9762504936564125
2025-08-15T18:57:20.315768,9,1,1772.263873310692,772.2638733106919,77.22638733106919,48,60.416666666666664,0.30621535578136433,0.9733217421754432
2025-08-15T18:58:00.648893,10,1,1523.8406139076576,523.8406139076576,52.384061390765766,60,46.666666666666664,0.14600912733486318,0.9704017769489168
2025-08-15T19:24:08.696437,1,1,12.11132521585318,2.1113252158531797,21.113252158531793,19,73.68421052631578,0.5095495908796479,0.997
2025-08-15T19:24:42.939075,2,1,11.317294467022917,1.3172944670229167,13.172944670229159,20,50.0,0.17213969820998143,0.994009
2025-08-15T19:25:01.999387,3,1,11.934993824779639,1.9349938247796388,19.349938247796384,19,63.1578947368421,0.3870289275622281,0.991026973
2025-08-15T19:25:20.908607,1,1,20.013048125776756,10.013048125776756,100.13048125776756,19,73.68421052631578,0.5582818660756668,0.997
2025-08-15T19:25:41.651292,2,1,21.82046912190299,11.820469121902988,118.2046912190299,16,68.75,0.5254577299220768,0.994009
2025-08-15T19:25:58.579980,3,1,17.310725129861698,7.310725129861698,73.10725129861697,27,59.25925925925925,0.3091146718251315,0.991026973
2025-08-15T19:26:25.812186,1,1,12.16558266516424,2.1655826651642407,21.655826651642407,25,72.0,0.24772725914124627,0.997
2025-08-15T19:26:55.612624,2,1,11.824020247272285,1.8240202472722853,18.240202472722842,26,65.38461538461539,0.2849211318966599,0.994009
2025-08-15T19:27:17.717714,3,1,11.648041251142498,1.648041251142498,16.48041251142498,26,57.692307692307686,0.22081202957083332,0.991026973
2025-08-15T19:27:42.448335,1,1,11.794378012946929,1.794378012946929,17.94378012946929,23,60.86956521739131,0.12329283876858033,0.997
2025-08-15T19:28:22.179034,2,1,11.06321132976719,1.0632113297671903,10.632113297671907,21,52.38095238095239,0.08750463043433157,0.994009
2025-08-15T19:29:01.478845,3,1,6.633658623059403,-3.366341376940597,-33.66341376940597,23,39.130434782608695,-0.33982298641763026,0.991026973
2025-08-15T19:29:44.905967,1,1,9.836703774181963,-0.16329622581803704,-1.6329622581803704,19,57.89473684210527,0.05363306504626309,0.997
2025-08-15T19:30:25.819358,2,1,8.343936238867995,-1.656063761132005,-16.56063761132005,17,41.17647058823529,-0.13400661087265786,0.994009
2025-08-15T19:31:06.113065,3,1,11.444884047220581,1.4448840472205813,14.448840472205804,22,45.45454545454545,0.07626944044919194,0.991026973
2025-08-15T19:31:49.111486,1,1,14.296899733922166,4.2968997339221655,42.96899733922166,19,57.89473684210527,0.28454617741049215,0.997
2025-08-15T19:32:25.462284,2,1,16.937587649222404,6.9375876492224045,69.37587649222405,23,65.21739130434783,0.37705192334530885,0.994009
2025-08-15T19:33:03.701891,3,1,14.237996359330003,4.237996359330003,42.37996359330003,22,50.0,0.11659086696793725,0.991026973
2025-08-15T19:33:56.842441,1,1,14.376402824459268,4.376402824459268,43.764028244592666,23,52.17391304347826,0.2563229063645525,0.997
2025-08-15T19:34:37.115307,2,1,11.874147340986365,1.8741473409863652,18.74147340986365,21,47.61904761904761,0.06611170251592417,0.994009
2025-08-15T19:35:29.337591,3,1,12.803049160331303,2.8030491603313035,28.030491603313035,23,52.17391304347826,0.12141658433867089,0.991026973
2025-08-15T19:36:24.232482,1,1,11.107437483690573,1.107437483690573,11.07437483690572,28,71.42857142857143,0.19148995176313582,0.997
2025-08-15T19:37:01.084722,2,1,12.803731138871445,2.803731138871445,28.037311388714457,20,70.0,0.606976837794096,0.994009
2025-08-15T19:37:39.872397,3,1,12.228991425430001,2.228991425430001,22.2899142543,17,82.35294117647058,0.46538023999388545,0.991026973
2025-08-15T19:38:30.849069,1,1,12.246237393791263,2.2462373937912634,22.462373937912638,22,59.09090909090909,0.1635972321974383,0.997
2025-08-15T19:39:22.029720,2,1,8.42553163250768,-1.5744683674923206,-15.744683674923209,20,40.0,-0.13725868973118263,0.994009
2025-08-15T19:40:03.355352,3,1,11.211545378225072,1.2115453782250718,12.115453782250718,18,44.44444444444444,0.09038349824888234,0.991026973
2025-08-15T19:41:06.714581,1,1,9.11145535183398,-0.88854464816602,-8.885446481660198,15,40.0,-0.02796547930259027,0.997
2025-08-15T19:41:52.276726,2,1,12.069663273369995,2.0696632733699953,20.69663273369995,14,57.14285714285714,0.25299346981694265,0.994009
2025-08-15T19:42:23.219517,3,1,8.212304757785581,-1.7876952422144186,-17.87695242214419,21,33.33333333333333,-0.13700228014819946,0.991026973
2025-08-15T19:42:44.756772,1,1,11.029671898451673,1.0296718984516726,10.296718984516717,20,35.0,0.0830799346408645,0.997
2025-08-15T19:43:03.887341,2,1,12.986771946988785,2.9867719469887852,29.867719469887845,21,71.42857142857143,0.16193923743874186,0.994009
2025-08-15T19:43:20.761473,3,1,8.130600153758131,-1.869399846241869,-18.693998462418694,20,45.0,-0.21873918120563599,0.991026973
2025-08-15T19:43:39.877090,1,1,13.538172161756679,3.5381721617566786,35.38172161756678,25,56.00000000000001,0.27455946946800097,0.997
2025-08-15T19:43:56.202752,2,1,11.105320066446929,1.1053200664469287,11.053200664469287,18,38.88888888888889,0.09293139664552108,0.994009
2025-08-15T19:44:47.863789,3,1,14.438598677638888,4.438598677638888,44.385986776388876,23,52.17391304347826,0.26355890839631296,0.991026973
2025-08-15T19:45:40.546914,1,1,10.315861809120541,0.3158618091205412,3.158618091205412,21,57.14285714285714,0.09109361134779469,0.997
2025-08-15T19:46:23.464491,2,1,11.796288054511564,1.7962880545115638,17.962880545115635,20,45.0,0.14912896399353542,0.994009
2025-08-15T19:47:28.138803,3,1,9.734101482712184,-0.2658985172878161,-2.658985172878159,20,55.00000000000001,-0.021152956039988135,0.991026973
2025-08-15T19:47:29.303974,1,1,10.0,0.0,0.0,0,0,0,1.0
2025-08-15T19:47:29.435884,2,1,0,0,0,0,0,0,1.0
2025-08-15T19:47:29.461967,3,1,0,0,0,0,0,0,1.0
2025-08-15T19:59:25.818418,1,1,11.077820233678262,1.0778202336782616,10.778202336782616,19,68.42105263157895,0.2618275873069683,0.997
2025-08-15T19:59:51.457805,2,1,11.24006760380887,1.2400676038088694,12.400676038088697,21,47.61904761904761,0.2687741560197014,0.994009
2025-08-15T20:00:19.891110,3,1,10.620183463546535,0.6201834635465353,6.201834635465353,20,40.0,0.11681054774857139,0.991026973
2025-08-15T20:00:53.120331,1,1,24.167451132597257,14.167451132597257,141.67451132597256,21,71.42857142857143,0.5586118351087094,0.997
2025-08-15T20:01:36.589359,2,1,16.512349532154598,6.512349532154598,65.12349532154597,21,66.66666666666666,0.5325983782286122,0.994009
2025-08-15T20:01:52.199793,3,1,22.029687136284856,12.029687136284856,120.29687136284855,18,77.77777777777779,0.42621590243768986,0.991026973
2025-08-15T20:02:17.622126,1,1,11.905391922991242,1.9053919229912424,19.05391922991242,21,66.66666666666666,0.34525890638405,0.997
2025-08-15T20:02:31.682939,2,1,11.66814071946055,1.6681407194605509,16.681407194605512,23,65.21739130434783,0.2540854342898515,0.994009
2025-08-15T20:02:46.463098,3,1,16.294287088309215,6.294287088309215,62.94287088309214,20,80.0,0.6835976850060598,0.991026973
2025-08-15T20:03:03.742674,1,1,12.013536106108896,2.013536106108896,20.13536106108895,20,55.00000000000001,0.15588366034945433,0.997
2025-08-15T20:03:14.852585,2,1,12.615169516829416,2.6151695168294165,26.151695168294165,21,47.61904761904761,0.1944584306009056,0.994009
2025-08-15T20:03:26.429369,3,1,17.447018953787563,7.447018953787563,74.47018953787563,21,66.66666666666666,0.38993687499140167,0.991026973
